event,site,date,white,black,result,eco,total_moves,sacrifices,king_attacks,open_files_to_king,queen_attack_participation,rook_attack_participation,attacking_piece_concentration,center_control,extended_center_control,space_advantage,piece_activity,coordination,outposts,protected_pieces,rook_on_open_file,queen_on_open_file,tactical_captures,hanging_captures,winning_exchanges,discovered_checks,double_checks,material_winning_combinations,tactical_capture_rate,hanging_capture_rate,winning_exchange_rate,double_check_rate,discovered_check_rate,AggressiveScore,PositionalScore,Label
Cup World,Skelleftea (Sweden),1989.??.??,Sax Gyula (HUN),Tal Mikhail (LAT),1/2-1/2,C92,57,0.0,0.7017543859649122,0.0,1.368421052631579,0.08771929824561403,0.6666666666666666,3.1403508771929824,10.403508771929825,8.0,15.527518680150255,13.333333333333334,0.12280701754385964,13.333333333333334,0.0,0.0,5,3,1,0,0,0,0.0877,0.0526,0.0175,0.0,0.0,23.01,76.99,Positional
It \,Brussels (Belgium),1988.??.??,Tal Mikhail (LAT),Karpov Anatoly (RUS),1/2-1/2,C85,28,0.0,0.0,0.03571428571428571,1.1785714285714286,0.10714285714285714,0.0,2.857142857142857,9.607142857142858,6.142857142857143,14.378218210361068,12.214285714285714,0.0,12.214285714285714,0.07142857142857142,0.03571428571428571,4,2,2,0,0,0,0.1429,0.0714,0.0714,0.0,0.0,20.88,79.12,Positional
It \,Brussels (Belgium),1988.??.??,Tal Mikhail (LAT),Korchnoi Viktor (SUI),1/2-1/2,C07,41,0.0,0.34146341463414637,0.0975609756097561,2.5121951219512195,0.34146341463414637,0.34146341463414637,2.658536585365854,9.926829268292684,7.365853658536586,13.44124012843525,10.682926829268293,0.0,10.682926829268293,0.14634146341463414,0.2926829268292683,12,5,4,0,0,2,0.2927,0.122,0.0976,0.0,0.0,43.15,56.85,Positional
It \,Brussels (Belgium),1988.??.??,Tal Mikhail (LAT),Portisch Lajos (HUN),1/2-1/2,C67,54,0.0,0.4444444444444444,0.0,3.259259259259259,0.9629629629629629,0.4444444444444444,2.6481481481481484,9.444444444444445,7.648148148148148,12.99999753333087,10.148148148148149,0.0,10.148148148148149,0.2962962962962963,0.07407407407407407,11,8,2,0,0,1,0.2037,0.1481,0.037,0.0,0.0,43.8,56.2,Positional
It \,Brussels (Belgium),1988.??.??,Tal Mikhail (LAT),Salov Valery (RUS),1/2-1/2,A30,36,0.0,0.2222222222222222,0.0,1.1944444444444444,0.08333333333333333,0.2222222222222222,2.5555555555555554,8.833333333333334,4.277777777777778,14.644695273861942,12.5,0.0,12.5,0.05555555555555555,0.05555555555555555,7,5,2,0,0,1,0.1944,0.1389,0.0556,0.0,0.0,32.14,67.86,Positional
It \,Brussels (Belgium),1988.??.??,Tal Mikhail (LAT),Speelman Jonathan S (ENG),1/2-1/2,D94,27,0.0,0.18518518518518517,0.0,0.8148148148148148,0.037037037037037035,0.18518518518518517,2.888888888888889,9.407407407407407,4.925925925925926,15.636209469542802,13.407407407407407,0.0,13.407407407407407,0.0,0.0,2,2,0,0,0,0,0.0741,0.0741,0.0,0.0,0.0,12.05,87.95,Positional
It \,Brussels (Belgium),1988.??.??,Tal Mikhail (LAT),Timman Jan H (NED),0-1,B63,121,0.0,0.7272727272727273,0.2231404958677686,5.1652892561983474,2.652892561983471,0.7272727272727273,2.7107438016528924,10.603305785123966,12.520661157024794,12.079762936787729,8.49586776859504,0.21487603305785125,8.49586776859504,0.06611570247933884,0.1652892561983471,8,13,2,0,0,0,0.0661,0.1074,0.0165,0.0,0.0,45.01,54.99,Positional
It \,Brussels (Belgium),1988.??.??,Tal Mikhail (LAT),Vaganian Rafael A (ARM),1/2-1/2,A14,37,0.0,0.16216216216216217,0.0,1.0810810810810811,0.4864864864864865,0.16216216216216217,3.189189189189189,9.45945945945946,5.162162162162162,15.412034812034815,13.0,0.0,13.0,0.16216216216216217,0.0,9,5,1,0,0,0,0.2432,0.1351,0.027,0.0,0.0,31.89,68.11,Positional
It \,Brussels (Belgium),1988.??.??,Tal Mikhail (LAT),Winants Luc (BEL),1/2-1/2,C65,27,0.0,0.07407407407407407,0.0,0.4444444444444444,0.0,0.07407407407407407,3.074074074074074,10.703703703703704,7.592592592592593,14.994708994708995,12.777777777777779,0.0,12.777777777777779,0.0,0.0,1,1,0,0,0,0,0.037,0.037,0.0,0.0,0.0,6.08,93.92,Positional
It (open),Chicago (USA),1988.??.??,Tal Mikhail (LAT),Rizzitano James (USA),1/2-1/2,B93,77,0.0,0.2727272727272727,0.2597402597402597,1.051948051948052,0.974025974025974,0.2727272727272727,2.6493506493506493,10.584415584415584,6.8311688311688314,13.876986001011979,10.792207792207792,0.0,10.792207792207792,0.09090909090909091,0.0,11,6,2,0,0,1,0.1429,0.0779,0.026,0.0,0.0,38.88,61.12,Positional
Match,Hilversum (Netherlands),1988.??.??,Tal Mikhail (LAT),Timman Jan H (NED),1/2-1/2,D12,60,0.0,0.4666666666666667,0.18333333333333332,0.5166666666666667,0.7833333333333333,0.36666666666666664,2.5,8.55,6.166666666666667,11.333751711251706,8.683333333333334,0.13333333333333333,8.683333333333334,0.1,0.016666666666666666,15,6,7,0,0,2,0.25,0.1,0.1167,0.0,0.0,52.38,47.62,Aggressive
Ch World (blitz),Saint John (Canada),1988.??.??,Tal Mikhail (LAT),Gurevich Dmitry (USA),0-1,B63,72,0.0,0.4166666666666667,0.0,1.9027777777777777,1.7777777777777777,0.4166666666666667,2.9166666666666665,9.708333333333334,7.361111111111111,13.150983738483738,10.208333333333334,0.0,10.208333333333334,0.06944444444444445,0.0,10,8,2,0,0,1,0.1389,0.1111,0.0278,0.0,0.0,41.68,58.32,Positional
It (open),Saint John (Canada),1988.??.??,Tal Mikhail (LAT),Ivanovic Bozidar (SCG),1-0,A34,63,0.0,0.38095238095238093,0.49206349206349204,0.8412698412698413,0.5714285714285714,0.38095238095238093,2.8095238095238093,9.428571428571429,7.222222222222222,12.797296046105572,9.936507936507937,0.0,9.936507936507937,0.015873015873015872,0.015873015873015872,11,5,2,1,1,1,0.1746,0.0794,0.0317,0.0159,0.0159,40.8,59.2,Positional
Cup URS (active),Tallinn (Estonia),1988.??.??,Tal Mikhail (LAT),Dorfman Josif D (FRA),1-0,B30,67,0.0,0.40298507462686567,0.34328358208955223,1.0149253731343284,0.8805970149253731,0.26865671641791045,2.9402985074626864,9.044776119402986,5.388059701492537,11.868620848471597,9.074626865671641,0.0,9.074626865671641,0.11940298507462686,0.0,11,6,1,0,0,0,0.1642,0.0896,0.0149,0.0,0.0,41.07,58.93,Positional
Cup URS (active),Tallinn (Estonia),1988.??.??,Tal Mikhail (LAT),Petrosian Arshak B (ARM),1-0,C87,88,0.0,0.18181818181818182,0.045454545454545456,0.8863636363636364,0.7613636363636364,0.18181818181818182,3.2954545454545454,11.272727272727273,8.5,15.306053416280696,12.920454545454545,0.07954545454545454,12.920454545454545,0.19318181818181818,0.0,11,2,0,0,0,0,0.125,0.0227,0.0,0.0,0.0,29.0,71.0,Positional
Cup URS (active),Tallinn (Estonia),1988.??.??,Tal Mikhail (LAT),Sveshnikov Evgeny (LAT),1-0,D40,41,0.0,0.2682926829268293,0.0,1.1219512195121952,0.4634146341463415,0.2682926829268293,3.4146341463414633,10.682926829268293,7.536585365853658,15.215480048406878,12.585365853658537,0.0,12.585365853658537,0.07317073170731707,0.0,4,2,0,0,0,0,0.0976,0.0488,0.0,0.0,0.0,17.45,82.55,Positional
Cup URS (active),Tallinn (Estonia),1988.??.??,Tal Mikhail (LAT),Tsarev V (RUS),1-0,B93,61,0.0,0.6229508196721312,0.13114754098360656,2.8524590163934427,1.2459016393442623,0.6229508196721312,3.0327868852459017,10.950819672131148,8.40983606557377,14.268755151951867,11.295081967213115,0.0,11.295081967213115,0.18032786885245902,0.09836065573770492,9,6,1,0,0,0,0.1475,0.0984,0.0164,0.0,0.0,35.92,64.08,Positional
Cup URS (active),Tallinn (Estonia),1988.??.??,Tal Mikhail (LAT),Vaisser Anatoly (FRA),0-1,A90,98,0.0,0.3469387755102041,0.2653061224489796,1.7244897959183674,2.2346938775510203,0.24489795918367346,2.9693877551020407,10.244897959183673,7.744897959183674,12.606930795961407,9.673469387755102,0.030612244897959183,9.673469387755102,0.1836734693877551,0.07142857142857142,14,9,3,0,0,1,0.1429,0.0918,0.0306,0.0,0.0,47.63,52.37,Positional
Cup URS (active),Tallinn (Estonia),1988.??.??,Tal Mikhail (LAT),Veingold Aleksandr (EST),0-1,C42,68,0.0,0.3088235294117647,0.36764705882352944,1.5147058823529411,0.5588235294117647,0.3088235294117647,3.2794117647058822,10.661764705882353,8.397058823529411,14.938261493408552,12.735294117647058,0.029411764705882353,12.735294117647058,0.29411764705882354,0.058823529411764705,7,4,1,0,0,1,0.1029,0.0588,0.0147,0.0,0.0,27.92,72.08,Positional
It (cat.11),Tbilisi (Georgia),1988.??.??,Tal Mikhail (LAT),Conquest Stuart (ENG),0-1,C92,80,0.0,0.2,0.0,1.7125,0.35,0.2,3.3,11.05,7.85,15.331762196137191,12.7125,0.0625,12.7125,0.1375,0.1125,8,3,1,0,0,0,0.1,0.0375,0.0125,0.0,0.0,27.62,72.38,Positional
It (cat.11),Tbilisi (Georgia),1988.??.??,Tal Mikhail (LAT),Sznapik Aleksander (POL),1-0,C09,55,0.0,0.509090909090909,0.21818181818181817,1.7272727272727273,1.2545454545454546,0.509090909090909,2.3454545454545452,9.309090909090909,7.818181818181818,12.584381123926578,9.636363636363637,0.0,9.636363636363637,0.12727272727272726,0.0,11,9,4,0,0,1,0.2,0.1636,0.0727,0.0,0.0,45.97,54.03,Positional
It (cat.11),Tbilisi (Georgia),1988.??.??,Tal Mikhail (LAT),Zaichik Gennadi (USA),1-0,B82,109,0.0,1.0,0.44036697247706424,2.834862385321101,0.3486238532110092,0.7798165137614679,2.871559633027523,9.899082568807339,10.385321100917432,10.326009591835277,7.477064220183486,0.07339449541284404,7.477064220183486,0.11926605504587157,0.22018348623853212,9,13,3,0,0,0,0.0826,0.1193,0.0275,0.0,0.0,46.93,53.07,Positional
It (cat.13),Wijk aan Zee (Netherlands),1988.??.??,Tal Mikhail (LAT),Ljubojevic Ljubomir (SCG),0-1,D36,84,0.0,0.6190476190476191,0.0,2.7857142857142856,0.8571428571428571,0.6190476190476191,2.892857142857143,10.392857142857142,7.892857142857143,12.279512650048364,8.964285714285714,0.2619047619047619,8.964285714285714,0.20238095238095238,0.21428571428571427,11,5,5,0,0,3,0.131,0.0595,0.0595,0.0,0.0,45.53,54.47,Positional
Blitz,?,1988.??.??,Tal Mikhail (LAT),Spassky Boris V (FRA),1-0,B09,111,0.0,0.9459459459459459,0.6576576576576577,2.5855855855855854,2.864864864864865,0.8108108108108109,2.684684684684685,9.504504504504505,9.63963963963964,10.53485783485783,7.153153153153153,0.009009009009009009,7.153153153153153,0.2972972972972973,0.07207207207207207,11,10,1,0,0,1,0.0991,0.0901,0.009,0.0,0.0,48.15,51.85,Positional
Brussels World Cup,Brussels BEL,1988.04.12,Mikhail Tal,Jan Timman,0-1,B63,120,0.0,0.725,0.225,5.091666666666667,2.625,0.725,2.725,10.625,12.475,12.142927627927627,8.533333333333333,0.21666666666666667,8.533333333333333,0.06666666666666667,0.16666666666666666,8,13,2,0,0,0,0.0667,0.1083,0.0167,0.0,0.0,44.87,55.13,Positional
Simul,"Chicago, IL USA",1988.03.16,Mikhail Tal,Frederick Rhine,1-0,B14,113,0.0,1.0973451327433628,0.168141592920354,3.4601769911504423,1.336283185840708,1.0176991150442478,2.5132743362831858,9.47787610619469,8.176991150442477,10.754515101417761,7.353982300884955,0.0,7.353982300884955,0.061946902654867256,0.26548672566371684,9,7,0,0,0,0,0.0796,0.0619,0.0,0.0,0.0,42.99,57.01,Positional
Simultan,Habana (Cuba),1937.??.??,Capablanca Jose Raul (CUB),Corzo Jorge,1/2-1/2,E16,102,0.0,0.8235294117647058,0.3235294117647059,0.7941176470588235,1.5588235294117647,0.4215686274509804,2.6666666666666665,8.911764705882353,5.607843137254902,10.541135308047073,7.882352941176471,0.0,7.882352941176471,0.11764705882352941,0.0,17,10,0,0,0,0,0.1667,0.098,0.0,0.0,0.0,52.76,47.24,Aggressive
It,Semmering (Austria),1937.??.??,Capablanca Jose Raul (CUB),Eliskases Erich G (AUT),1/2-1/2,D63,98,0.0,0.5306122448979592,0.0,5.061224489795919,0.17346938775510204,0.40816326530612246,2.979591836734694,10.26530612244898,9.081632653061224,11.671023902401448,9.071428571428571,0.02040816326530612,9.071428571428571,0.061224489795918366,0.21428571428571427,12,9,2,0,0,0,0.1224,0.0918,0.0204,0.0,0.0,46.33,53.67,Positional
It,Semmering (Austria),1937.??.??,Capablanca Jose Raul (CUB),Fine Reuben (USA),1/2-1/2,D19,148,0.0,0.7027027027027027,0.20945945945945946,0.5540540540540541,3.310810810810811,0.5337837837837838,2.364864864864865,8.41891891891892,8.736486486486486,9.991001378501371,6.331081081081081,0.05405405405405406,6.331081081081081,0.3581081081081081,0.0,15,15,3,0,0,1,0.1014,0.1014,0.0203,0.0,0.0,56.95,43.05,Aggressive
It,Semmering (Austria),1937.??.??,Capablanca Jose Raul (CUB),Flohr Salomon M (CZE),1-0,D93,65,0.0,0.06153846153846154,0.0,0.46153846153846156,0.12307692307692308,0.06153846153846154,2.923076923076923,9.907692307692308,6.938461538461539,14.803781603012373,12.246153846153845,0.2,12.246153846153845,0.015384615384615385,0.0,8,4,3,0,0,1,0.1231,0.0615,0.0462,0.0,0.0,30.97,69.03,Positional
It,Semmering (Austria),1937.??.??,Capablanca Jose Raul (CUB),Keres Paul (EST),1/2-1/2,D18,42,0.0,0.2619047619047619,0.0,1.9285714285714286,0.14285714285714285,0.2619047619047619,2.9761904761904763,10.357142857142858,7.0,14.399899703471135,11.571428571428571,0.07142857142857142,11.571428571428571,0.0,0.09523809523809523,9,6,0,0,0,0,0.2143,0.1429,0.0,0.0,0.0,32.7,67.3,Positional
It,Semmering (Austria),1937.??.??,Capablanca Jose Raul (CUB),Petrov Vladimir M (LAT),1/2-1/2,E34,70,0.0,0.5142857142857142,0.34285714285714286,1.0142857142857142,0.7142857142857143,0.35714285714285715,2.5,8.814285714285715,5.5,9.45797845012131,6.957142857142857,0.014285714285714285,6.957142857142857,0.2571428571428571,0.1,16,8,3,0,0,1,0.2286,0.1143,0.0429,0.0,0.0,54.43,45.57,Aggressive
It,Semmering (Austria),1937.??.??,Capablanca Jose Raul (CUB),Ragozin Viacheslav V (RUS),1/2-1/2,D64,83,0.0,0.7831325301204819,0.4819277108433735,2.1204819277108435,1.3975903614457832,0.6144578313253012,2.7349397590361444,10.36144578313253,8.602409638554217,13.186762601521636,10.590361445783133,0.20481927710843373,10.590361445783133,0.25301204819277107,0.08433734939759036,10,7,3,0,0,1,0.1205,0.0843,0.0361,0.0,0.0,41.18,58.82,Positional
It,Semmering (Austria),1937.??.??,Capablanca Jose Raul (CUB),Reshevsky Samuel H (USA),1/2-1/2,A28,102,0.0,0.5490196078431373,0.30392156862745096,0.22549019607843138,2.2058823529411766,0.3235294117647059,2.4313725490196076,8.42156862745098,7.411764705882353,10.721398808163517,7.676470588235294,0.1568627450980392,7.676470588235294,0.3137254901960784,0.00980392156862745,17,10,5,0,0,1,0.1667,0.098,0.049,0.0,0.0,55.62,44.38,Aggressive
"It \""AVRO\""",Amsterdam (Netherlands),1938.??.??,Alekhine Alexander A (RUS),Capablanca Jose Raul (CUB),1-0,C06,70,0.0,0.6714285714285714,0.0,0.8142857142857143,0.34285714285714286,0.44285714285714284,2.757142857142857,10.842857142857143,9.071428571428571,14.816808905380334,12.4,0.15714285714285714,12.4,0.07142857142857142,0.0,5,2,0,0,0,0,0.0714,0.0286,0.0,0.0,0.0,19.75,80.25,Positional
"It \""AVRO\""",Amsterdam (Netherlands),1938.??.??,Botvinnik Mikhail M (RUS),Capablanca Jose Raul (CUB),1-0,E49,81,0.0,0.5679012345679012,0.2962962962962963,4.530864197530864,0.37037037037037035,0.35802469135802467,2.802469135802469,9.45679012345679,9.333333333333334,11.903252474548768,9.567901234567902,0.2716049382716049,9.567901234567902,0.06172839506172839,0.12345679012345678,11,10,3,0,0,1,0.1358,0.1235,0.037,0.0,0.0,46.69,53.31,Positional
"It \""AVRO\""",Amsterdam (Netherlands),1938.??.??,Euwe Max (NED),Capablanca Jose Raul (CUB),1-0,E18,77,0.0,0.45454545454545453,0.2077922077922078,0.3116883116883117,0.961038961038961,0.18181818181818182,2.2467532467532467,8.844155844155845,6.298701298701299,10.173670485358794,7.909090909090909,0.07792207792207792,7.909090909090909,0.0,0.0,17,10,3,0,0,1,0.2208,0.1299,0.039,0.0,0.0,54.29,45.71,Aggressive
"It \""AVRO\""",Amsterdam (Netherlands),1938.??.??,Fine Reuben (USA),Capablanca Jose Raul (CUB),1/2-1/2,C17,87,0.0,0.8505747126436781,0.6551724137931034,4.344827586206897,0.5632183908045977,0.6781609195402298,2.413793103448276,9.620689655172415,8.35632183908046,10.089476551545514,7.252873563218391,0.034482758620689655,7.252873563218391,0.14942528735632185,0.19540229885057472,11,10,1,0,0,0,0.1264,0.1149,0.0115,0.0,0.0,48.62,51.38,Positional
"It \""AVRO\""",Amsterdam (Netherlands),1938.??.??,Flohr Salomon M (CZE),Capablanca Jose Raul (CUB),1/2-1/2,D19,81,0.0,0.345679012345679,0.0,2.2839506172839505,1.0123456790123457,0.345679012345679,2.7037037037037037,10.037037037037036,7.666666666666667,14.050506181061742,11.037037037037036,0.08641975308641975,11.037037037037036,0.037037037037037035,0.024691358024691357,13,7,3,0,0,1,0.1605,0.0864,0.037,0.0,0.0,43.75,56.25,Positional
"It \""AVRO\""",Amsterdam (Netherlands),1938.??.??,Keres Paul (EST),Capablanca Jose Raul (CUB),1-0,C09,75,0.0,0.84,0.36,1.4,1.6266666666666667,0.8266666666666667,2.7066666666666666,9.986666666666666,7.786666666666667,12.487046250046252,9.2,0.0,9.2,0.2,0.02666666666666667,12,8,3,0,0,2,0.16,0.1067,0.04,0.0,0.0,46.29,53.71,Positional
"It \""AVRO\""",Amsterdam (Netherlands),1938.??.??,Reshevsky Samuel H (USA),Capablanca Jose Raul (CUB),1/2-1/2,E37,112,0.0,1.1696428571428572,1.1964285714285714,0.3482142857142857,3.2857142857142856,1.0,2.2857142857142856,8.169642857142858,8.419642857142858,8.89013389883926,5.544642857142857,0.05357142857142857,5.544642857142857,0.4017857142857143,0.008928571428571428,16,11,2,0,0,2,0.1429,0.0982,0.0179,0.0,0.0,57.79,42.21,Aggressive
It,Baden-Baden (Germany),1938.??.??,Zukerman I,Capablanca Jose Raul (CUB),0-1,A46,182,0.0,1.1593406593406594,0.7252747252747253,1.10989010989011,3.2637362637362637,0.9505494505494505,2.5,9.280219780219781,10.840659340659341,10.379743226858617,6.472527472527473,0.25274725274725274,6.472527472527473,0.5989010989010989,0.11538461538461539,15,11,4,0,0,1,0.0824,0.0604,0.022,0.0,0.0,54.14,45.86,Aggressive
Simultan,Habana (Cuba),1938.??.??,Capablanca Jose Raul (CUB),Gelabert J A,1/2-1/2,D93,70,0.0,0.2,0.0,5.4,0.5857142857142857,0.2,3.0714285714285716,10.1,9.528571428571428,13.551497708640563,10.342857142857143,0.0,10.342857142857143,0.15714285714285714,0.24285714285714285,13,6,1,0,0,0,0.1857,0.0857,0.0143,0.0,0.0,42.65,57.35,Positional
,Habana (Cuba),1938.??.??,Capablanca Jose Raul (CUB),Corzo Jorge,1/2-1/2,E11,106,0.0,1.2169811320754718,0.4528301886792453,0.7735849056603774,0.3867924528301887,0.6886792452830188,3.1226415094339623,9.839622641509434,6.7924528301886795,10.43004969349309,8.226415094339623,0.11320754716981132,8.226415094339623,0.1792452830188679,0.009433962264150943,17,8,1,0,0,1,0.1604,0.0755,0.0094,0.0,0.0,50.7,49.3,Aggressive
,Paris (France),1938.??.??,Capablanca Jose Raul (CUB),Zukerman I,1/2-1/2,D70,39,0.0,0.2564102564102564,0.0,1.6923076923076923,0.5384615384615384,0.2564102564102564,2.4871794871794872,9.871794871794872,7.256410256410256,14.832932879086721,12.435897435897436,0.23076923076923078,12.435897435897436,0.1794871794871795,0.10256410256410256,6,3,1,0,0,0,0.1538,0.0769,0.0256,0.0,0.0,25.78,74.22,Positional
,Paris (France),1938.??.??,Romi Massimiliano,Capablanca Jose Raul (CUB),1/2-1/2,A47,101,0.0,0.6039603960396039,0.48514851485148514,3.396039603960396,1.3465346534653466,0.5742574257425742,3.089108910891089,10.465346534653465,8.316831683168317,12.175312146599271,8.970297029702971,0.0594059405940594,8.970297029702971,0.18811881188118812,0.04950495049504951,17,11,1,0,0,0,0.1683,0.1089,0.0099,0.0,0.0,51.06,48.94,Aggressive
,Paris (France),1938.??.??,Rossolimo Nicholas (RUS),Capablanca Jose Raul (CUB),1/2-1/2,C50,32,0.0,0.4375,0.0,0.4375,0.0,0.4375,3.15625,10.46875,7.625,15.742027243589746,13.375,0.0625,13.375,0.0,0.0,5,3,1,0,0,0,0.1562,0.0938,0.0312,0.0,0.0,20.81,79.19,Positional
Simultan,Santiago (Cuba),1938.??.??,Capablanca Jose Raul (CUB),Circulo Militar,1/2-1/2,A14,86,0.0,0.43023255813953487,0.0,6.244186046511628,0.47674418604651164,0.4069767441860465,2.6511627906976742,9.569767441860465,10.081395348837209,12.215516912028539,9.337209302325581,0.011627906976744186,9.337209302325581,0.11627906976744186,0.09302325581395349,16,8,3,0,0,0,0.186,0.093,0.0349,0.0,0.0,50.81,49.19,Aggressive
AVRO,The Netherlands,1938.11.19,Alexander Alekhine,Jose Raul Capablanca,1-0,C05,69,0.0,0.6521739130434783,0.0,0.8115942028985508,0.34782608695652173,0.42028985507246375,2.7681159420289854,10.869565217391305,9.130434782608695,14.836551853943158,12.420289855072463,0.15942028985507245,12.420289855072463,0.07246376811594203,0.0,5,2,0,0,0,0,0.0725,0.029,0.0,0.0,0.0,19.64,80.36,Positional
Semmering/Baden,Semmering/Baden AUT,1937.09.10,Jose Raul Capablanca,Erich Eliskases,1/2-1/2,D55,98,0.0,0.5510204081632653,0.0,5.051020408163265,0.17346938775510204,0.40816326530612246,2.979591836734694,10.224489795918368,9.010204081632653,11.597894650700768,9.010204081632653,0.02040816326530612,9.010204081632653,0.061224489795918366,0.19387755102040816,12,10,2,0,0,0,0.1224,0.102,0.0204,0.0,0.0,47.11,52.89,Positional
Semmering/Baden,Semmering/Baden AUT,1937.09.08,Jose Raul Capablanca,Reuben Fine,1/2-1/2,D19,148,0.0,0.668918918918919,0.20270270270270271,0.5540540540540541,2.939189189189189,0.5135135135135135,2.310810810810811,8.243243243243244,8.486486486486486,9.991001378501373,6.297297297297297,0.05405405405405406,6.297297297297297,0.33783783783783783,0.0,15,15,3,0,0,1,0.1014,0.1014,0.0203,0.0,0.0,57.08,42.92,Aggressive
Simultan,Habana (Cuba),1936.??.??,Capablanca Jose Raul (CUB),Gelabert J A,1-0,A13,53,0.0,0.6415094339622641,0.0,2.6792452830188678,1.0,0.6415094339622641,2.9245283018867925,10.075471698113208,7.283018867924528,13.81931579950448,11.132075471698114,0.018867924528301886,11.132075471698114,0.09433962264150944,0.0,6,6,0,0,0,0,0.1132,0.1132,0.0,0.0,0.0,31.26,68.74,Positional
,Habana (Cuba),1936.??.??,Capablanca Jose Raul (CUB),Palacio C A,1-0,D53,113,0.0,0.40707964601769914,0.19469026548672566,2.743362831858407,1.2212389380530972,0.39823008849557523,3.150442477876106,10.47787610619469,8.946902654867257,13.820710312303236,10.769911504424778,0.13274336283185842,10.769911504424778,0.18584070796460178,0.05309734513274336,8,7,3,0,0,1,0.0708,0.0619,0.0265,0.0,0.0,37.81,62.19,Positional
It,Margate (England),1936.??.??,Capablanca Jose Raul (CUB),Menchik Vera,1-0,D06,95,0.0,0.8421052631578947,0.47368421052631576,2.768421052631579,1.5578947368421052,0.6631578947368421,2.694736842105263,10.210526315789474,9.505263157894737,12.191729031202717,9.115789473684211,0.15789473684210525,9.115789473684211,0.3368421052631579,0.29473684210526313,12,10,2,0,0,1,0.1263,0.1053,0.0211,0.0,0.0,46.34,53.66,Positional
It,Margate (England),1936.??.??,Capablanca Jose Raul (CUB),Milner Barry Philip S (ENG),1-0,A26,71,0.0,0.22535211267605634,0.1267605633802817,0.7323943661971831,0.07042253521126761,0.1267605633802817,2.8450704225352115,10.098591549295774,5.887323943661972,14.556145341356608,12.253521126760564,0.014084507042253521,12.253521126760564,0.0,0.04225352112676056,7,4,1,0,0,0,0.0986,0.0563,0.0141,0.0,0.0,27.16,72.84,Positional
It,Margate (England),1936.??.??,Capablanca Jose Raul (CUB),Sergeant Edward,1-0,A09,67,0.0,0.4925373134328358,0.07462686567164178,2.1791044776119404,1.7611940298507462,0.4925373134328358,2.985074626865672,10.82089552238806,8.298507462686567,13.875675485376979,11.074626865671641,0.0,11.074626865671641,0.14925373134328357,0.0,7,5,1,0,0,0,0.1045,0.0746,0.0149,0.0,0.0,32.07,67.93,Positional
It,Moscow (Russia),1936.??.??,Capablanca Jose Raul (CUB),Eliskases Erich G (AUT),1-0,C50,107,0.0,0.6915887850467289,0.16822429906542055,1.1121495327102804,1.2149532710280373,0.45794392523364486,2.3551401869158877,9.504672897196262,6.336448598130841,11.650251410064488,9.149532710280374,0.018691588785046728,9.149532710280374,0.018691588785046728,0.0,12,9,3,0,0,1,0.1121,0.0841,0.028,0.0,0.0,47.45,52.55,Positional
It,Moscow (Russia),1936.??.??,Capablanca Jose Raul (CUB),Lilienthal Andor (HUN),1-0,A12,107,0.0,0.37383177570093457,0.2336448598130841,0.6355140186915887,1.644859813084112,0.2803738317757009,2.6728971962616823,9.429906542056075,7.0,12.101364678934777,9.429906542056075,0.018691588785046728,9.429906542056075,0.18691588785046728,0.0,12,11,2,0,0,1,0.1121,0.1028,0.0187,0.0,0.0,46.25,53.75,Positional
It,Moscow (Russia),1936.??.??,Capablanca Jose Raul (CUB),Ragozin Viacheslav V (RUS),1-0,E22,125,0.0,1.16,0.888,1.272,1.768,0.976,2.416,8.968,8.072,10.474327672327671,7.336,0.0,7.336,0.152,0.024,13,11,3,0,0,1,0.104,0.088,0.024,0.0,0.0,52.36,47.64,Aggressive
It,Moscow (Russia),1936.??.??,Capablanca Jose Raul (CUB),Rjumin N (RUS),1-0,A53,53,0.0,0.24528301886792453,0.0,2.056603773584906,0.5094339622641509,0.24528301886792453,2.811320754716981,10.547169811320755,7.622641509433962,14.993495812363735,12.566037735849056,0.0,12.566037735849056,0.20754716981132076,0.0,7,3,1,0,0,1,0.1321,0.0566,0.0189,0.0,0.0,28.04,71.96,Positional
,New York (USA),1936.??.??,Capablanca Jose Raul (CUB),Rather J C,1-0,B25,39,0.0,0.5128205128205128,0.05128205128205128,1.2564102564102564,0.23076923076923078,0.41025641025641024,2.7948717948717947,9.256410256410257,5.384615384615385,14.343086685394379,12.0,0.05128205128205128,12.0,0.0,0.0,7,4,2,0,0,0,0.1795,0.1026,0.0513,0.0,0.0,31.02,68.98,Positional
It,Nottingham (England),1936.??.??,Capablanca Jose Raul (CUB),Alekhine Alexander A (RUS),1-0,A92,74,0.0,0.35135135135135137,0.24324324324324326,0.527027027027027,0.47297297297297297,0.2972972972972973,3.054054054054054,9.716216216216216,7.378378378378378,14.326048313548313,11.783783783783784,0.32432432432432434,11.783783783783784,0.14864864864864866,0.04054054054054054,9,6,4,0,0,1,0.1216,0.0811,0.0541,0.0,0.0,36.54,63.46,Positional
